Nursing Solved Question Papers for Bsc Nursing 1st Year,Medical,Nursing
Pharmacology For Physiotherapy,Medical,Pharmacology
Diagnostic And Operative Hysteroscopy With Int.Dvd Rom,Medical,Gynaecology & Obstetrics
Manual Of Anesthesia For Operation Theater Technicians,Medical,Anaesthesiology
Salivary Gland Pathologies,Medical,Pathology
(Old)Management Of High-Risk Pregnancy A Practical Approach,Medical,Gynaecology & Obstetrics
Textbook Of Traumatic Brain Injury,Medical,Neurology
Principles And Practice Of Chemotherapy,Medical,Oncology
Manual of Practical Medicine,Medical,Medicine
Understanding Medical Physiology A Textbook For Medical Students,Medical,Orthopaedics
Step By Step Cross-Sectional Anatomy With Photo Cd-Rom,Medical,Anatomy
Clinical Chemistry Made Easy With Photo Cd-Rom,Mathematics & Sciences,Chemistry
Practical Atlas Of Computed Tomography,Medical,Radiology
Clinical Methods In Ent,Medical,Surgery
"A Textbook of Engineering Chemistry - II, Rtu (Kota)",Engineering,Automobile Engineering
Information Security and Cyber Laws,Engineering,Information Technology
"Digital Signal Processing, 1st Ed",Engineering,Electronics and Communication Engineering
Monetary Banking & Financial Development In India,Business & Management,Finance
Intellectual Property Rights & Human Development In India,Law,Intellectual Property Rights
Human Resource Management of Public & Non Profit Organizations Strategic Approach,Business & Management,Management
Achievement Factors In Education,Arts & Humanities,Education
Educational Attitude and Skills Progress,Arts & Humanities,Education
Emerging Trends & Innovation In Teacher Education,Arts & Humanities,Education
Microeconomics for Developing Countries,Business & Management,Economics
"Business Standard India - 2012, 1st Ed",Business & Management,Business
Spectrum Grab Inside Story of the 2G Scam,Engineering,Information Technology
Paryatan Ke Vividh Swarup,Arts & Humanities,"Art, Culture, Tourism"
Paryatan or Manav Sansadhan Vikas,Arts & Humanities,"Art, Culture, Tourism"
Dharmik Paryatan,Arts & Humanities,"Art, Culture, Tourism"
Paryatan Vipanan,Arts & Humanities,"Art, Culture, Tourism"
Bharat Me Paryatan Vikas,Arts & Humanities,"Art, Culture, Tourism"
Paryatan Parbhandh,Arts & Humanities,"Art, Culture, Tourism"
Economic and Social History of India,Arts & Humanities,History
Social Anthropology,Arts & Humanities,Sociology
Religion and Mahatma Gandhi,Arts & Humanities,Sociology
Dynamics of Ngos,Arts & Humanities,Sociology
Hindu Civilization and the 21st Century,Arts & Humanities,Sociology
Indian Society Ancient to Modern,Arts & Humanities,Sociology
Religions in Indian Culture,Arts & Humanities,"Art, Culture, Tourism"
The Religious Heritage of India,Arts & Humanities,Sociology
Great Partition: Making of India and Pakistan,Arts & Humanities,History
Religious Fundamentalism and Human Rights,Arts & Humanities,Sociology
Disaster Management After Terrorist Attack,Business & Management,Management
Religions of Northern India,Arts & Humanities,"Art, Culture, Tourism"
Physical Chemistry,Mathematics & Sciences,Chemistry
Chemistry Concept and Problem,Mathematics & Sciences,Chemistry
Organic Chemistry,Mathematics & Sciences,Chemistry
Inorganic Chemistry,Mathematics & Sciences,Chemistry
Nuclear Physics,Mathematics & Sciences,Physics
Crime Against Women,Arts & Humanities,Sociology
India the Next Global Super Power,Arts & Humanities,Political Science
Past Present and Future of Kashmir,Arts & Humanities,Political Science
R-Governace,Arts & Humanities,Political Science
Social Work Administration and Development,Arts & Humanities,Sociology
Social Work and Human Rights,Arts & Humanities,Sociology
Insurgencies and Terrorism in India and Pakistan,Arts & Humanities,Sociology
Dalit Movement in India Role of Dr B R Ambedkar,Arts & Humanities,History
Panchayati Raj Reforms in India,Arts & Humanities,Civics
Financial Accounting,Business & Management,Accounting
Social Development in Children,Arts & Humanities,Sociology
Health Protection and Health Products of Children,Arts & Humanities,Sociology
Gandhiji and Minority Group,Arts & Humanities,Political Science
Six Decades of Indo Us Pak Relations,Arts & Humanities,Political Science
Ambedkar and the Making of Indian Constitution,Arts & Humanities,Civics
Child Welfare Programmes,Arts & Humanities,Sociology
Social Work for Older and Sick People,Arts & Humanities,Sociology
Women and Night Outs Indian Perspective,Arts & Humanities,Sociology
Solid State Physics,Mathematics & Sciences,Physics
Quantum Mechanics,Mathematics & Sciences,Physics
Nuclear Chemistry,Mathematics & Sciences,Chemistry
Optics,Mathematics & Sciences,Other Mathematics & Sciences
Atomic Physics,Mathematics & Sciences,Physics
Synthetics Drugs,Mathematics & Sciences,Chemistry
Quantum Chemistry,Mathematics & Sciences,Chemistry
Cell Biology,Mathematics & Sciences,Microbiology
Tourism Development Principles Policies and Process,Arts & Humanities,"Art, Culture, Tourism"
A Short History of the World,Arts & Humanities,History
History of Mughal India,Arts & Humanities,History
Women Empowerment and Globalization,Arts & Humanities,Sociology
Principles of Management,Business & Management,Management
Tourism Planning An Integrated Approach,Arts & Humanities,"Art, Culture, Tourism"
Understanding and Managing Tourism,Arts & Humanities,"Art, Culture, Tourism"
Theory and Practice of Modern Management,Business & Management,Management
International Marketing Management,Business & Management,Management
Hospitality Marketing Management,Business & Management,Hotel Management
Political Corruption and Economic Crisis in India,Arts & Humanities,Political Science
Educational Planning and Administration,Arts & Humanities,Education
Indo Saarc Trade Emerging Trends and Potential,Arts & Humanities,Political Science
University Administration Global Challenges in the 21st Century,Mathematics & Sciences,Other Mathematics & Sciences
Development of Education System in India Statistics,Arts & Humanities,Education
Banking with Technology - to Meet 21st Century Challanges,Business & Management,Finance
Global Recession & its Impact on Indian Economy,Business & Management,Economics
Indian School Education System: A Holistic View,Arts & Humanities,Education
Capital Structure In Indian Corporate Sector,Business & Management,Management
Globalisation of Indian Economy: A Potential Market for World,Business & Management,Economics
India In the Emerging Order,Business & Management,Economics
Women In India Grass Under Stone,Arts & Humanities,Sociology
Women In the Novels of Paule Marshall,Arts & Humanities,Language and Literature
Dynamics & Development Changes In Business Practices: Inovations Globalisation & Policies,Business & Management,Business
Indian Foregin Policy: An Empirical Analysis,Arts & Humanities,Political Science
Youth & Gender Politics,Arts & Humanities,Sociology
Economic Geography Migration & Global Politics,Arts & Humanities,Geography
Encyclopaedic Study of World History,Arts & Humanities,History
Religion & Global Politics of Human Rights,Arts & Humanities,Political Science
Mass Media & Digital Society,Arts & Humanities,Media & Journalism
Social Movements & Political Powers,Arts & Humanities,Political Science
Funamentals of Guidance & Conselling,Arts & Humanities,Education
Current Trends In Education,Arts & Humanities,Education
Educational Psychology & Methods of Teaching,Arts & Humanities,Psychology
Democracy & the Political Organisation,Arts & Humanities,Political Science
Glimpses of Local Governance,Arts & Humanities,Political Science
Service Marketing View of Customer Delight,Business & Management,Management
Foreign Direct Investment In India,Business & Management,Economics
Changing Role of Development Banks In India,Business & Management,Finance
Commercial Banks In India An Appraisal,Business & Management,Finance
Corporate Financing In India An Indepth Study,Business & Management,Finance
Empowering Women Through Education,Arts & Humanities,Education
University Management People At Work In A University,Arts & Humanities,Education
Teacher Education In India: Challenges & Opportunities,Arts & Humanities,Education
Education In Emerging Indian Society,Arts & Humanities,Education
Economics of Public Welfare,Business & Management,Economics
Dracula (Maple),Arts & Humanities,Other Arts & Humanities
Say No to Wrinkle: Your Guide to Perfect Skin In 30 Days,Medical,Dermatology
Is She the One ?,Arts & Humanities,Language and Literature
Battleground India Prognosis of Hindu Muslim Exclusivism,Arts & Humanities,History
Making Sense of Ayodhya Verdict: Towards Efforts for Peaceful Solution,Arts & Humanities,Political Science
Love Lasts Forever,Arts & Humanities,Language and Literature
Islam Restructuring Theology,Arts & Humanities,Sociology
Indias Biggest Cover Up,Arts & Humanities,History
Management on the Spot,Business & Management,Management
Beware of the Night,Arts & Humanities,Language and Literature
A Million Seconds Too Late,Arts & Humanities,Language and Literature
Secular India Politics of Minorityism,Arts & Humanities,Political Science
Voice of Labour In Parliament,Arts & Humanities,Political Science
"Economic Determinants of India's Foreign Policy, Nehru Years (1947 - 64)",Arts & Humanities,Political Science
Indus People: Saraiki Saga & Sufi Sant Renaissance,Arts & Humanities,History
Natyasastra and the Indian Dramatic Tradition,Arts & Humanities,Language and Literature
Economics & Modern Scenerio of Market,Business & Management,Economics
Economic Recession & Impacts,Business & Management,Economics
English Literature & Life,Arts & Humanities,Language and Literature
Pocket Guide to Chemotherapy Protocols 6Th/Ed,Self Help,Self Help
"Introduction to Public Health,  3Rd/Ed",Arts & Humanities,Sociology
Professional Nursing Concepts,Medical,Nursing
Introductory Biophysics (With Cd),Mathematics & Sciences,Physics
"Complex Analysis for Mathematics and Engineering,  6/E",Mathematics & Sciences,Mathematics & Statistics
Programming with Java: A Multimedia Approach,Engineering,Computer Science Engineering
"Pulmonary Function Testing: A Practical Approach,  3Rd/E",Medical,Cardiology
"Introduction to Public Health,  4/E",Arts & Humanities,Sociology
"Introduction to Nursing Research,  3/E",Medical,Nursing
"Nurse As Educator,  4/E",Medical,Nursing
"The Essentials of Computer Organization & Architecture,  4/E",Engineering,Computer Science Engineering
"Nursing Informatics,  3/E",Medical,Nursing
"Advanced Practice Nursing,  2/E",Medical,Nursing
"Principles of Environmental Chemistry,  3/E",Mathematics & Sciences,Chemistry
"Curriculum Development In Nursing Education,  3/E",Medical,Nursing
"Principles of Prog Lang - Pan, 1st Ed",Engineering,Computer Science Engineering
Elec Cir & Electron Dev - Pad,Engineering,Electronics and Communication Engineering
Busi Law Commerce Mgmt - Wil,Business & Management,Management
Human Resource Management,Business & Management,Management
Textbook of Hydrology,Engineering,Civil Engineering
"Fundamentals of Electronic Engineering (Uttarakhand Technical University), 1st Ed",Engineering,Electronics and Communication Engineering
"A Textbook of Engineering Mechanics, 1st Ed",Engineering,Aeronautical / Aerospace Engineering
Total Quality Manag - Mur,Business & Management,Management
"A Textbook of Engineering Mathematics (Rgpv, Bhopal) Sem - III",Mathematics & Sciences,Mathematics & Statistics
Introductionto Wireless Tech - Deo,Engineering,Electronics and Communication Engineering
"Organization Behaviour - Gho, 1st Ed",Business & Management,Management
Element Compiler Design - Jos,Engineering,Computer Science Engineering
"Solid State Physics - Pah, 1st Ed",Mathematics & Sciences,Physics
Secrets for Success - Rao,Business & Management,Other Business and Management
"Computer Network - Cha, 1st Ed",Engineering,Computer Science Engineering
"Engg Practical Chem - Sen, 1st Ed",Mathematics & Sciences,Other Mathematics & Sciences
Numerical Methods,Mathematics & Sciences,Mathematics & Statistics
"A Textbook of Special Functions In Mathematics, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
"Computer Organisation, 1st Ed",Engineering,Computer Science Engineering
"A Textbook of Engineering Mathematics Sem - I & Ii (University of Calicut), Kerala), 1st Ed",Mathematics & Sciences,Mathematics & Statistics
A Textbook of Engineering Mathematics (Uttarakhand Technical University) Sem - III,Mathematics & Sciences,Mathematics & Statistics
"Foreign Exchange Mgmt - Sha, 1st Ed",Business & Management,Management
"Optical Communications - Sar, 2nd Ed",Engineering,Electronics and Communication Engineering
"A Textbook of Engineering Mathematics: for Cochin University of Science and Technology, Kerala (Semester 1 and 2), 2nd Ed",Mathematics & Sciences,Mathematics & Statistics
Production& Oper Mgmt Theo - Cha,Business & Management,Management
A Textbook of International Financial Management,Engineering,Mechanical Engineering
Network Unleashed,Engineering,Computer Science Engineering
"Cap Market Invest Manag - Kha, 1st Ed",Business & Management,Management
Operations Research - Che,Mathematics & Sciences,Mathematics & Statistics
Atb of Agricultural Eco - Sin,Business & Management,Economics
"Applied Maths - I (Cg) - Bal, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
Fund of Elect Cir Des - Ita,Engineering,Electronics and Communication Engineering
"Presentation Software and Computer Communication, 1st Ed",Engineering,Computer Science Engineering
"Pharmaceutical Mathematics (Ptu, Jalandhar)",Mathematics & Sciences,Mathematics & Statistics
Discrete Mathematics,Mathematics & Sciences,Mathematics & Statistics
Working Capital Manag - Ras,Business & Management,Management
Programming In C - Mal,Engineering,Computer Science Engineering
Theory & App Fluid Mech - Adh,Engineering,Other Engineering
Management & Entrepren - Man,Business & Management,Management
Engg Chemistry (Gu) - Pil,Mathematics & Sciences,Chemistry
Digital Comm Engg - Har,Engineering,Electronics and Communication Engineering
Mathematical Methods - Siv,Mathematics & Sciences,Mathematics & Statistics
Digital Signal Process - Sah,Engineering,Electronics and Communication Engineering
Elec Power Generation - Goe,Engineering,Electrical Engineering
Analog & Digital Elect - Ver,Engineering,Electronics and Communication Engineering
Dis Elect Cir & its App - Dha,Engineering,Electrical Engineering
Introductionpower Sys (Vol I) - Goe,Engineering,Electrical Engineering
Telecomm Switch System - Cha,Engineering,Electronics and Communication Engineering
Introduction to Microprocessors,Engineering,Electronics and Communication Engineering
Wireless Communication - Sha,Engineering,Electrical Engineering
Digital Fund & App - Cha,Engineering,Electrical Engineering
Wireless Comm & Network - Red,Engineering,Electronics and Communication Engineering
Method Prep Screen Rdna - Sri,Engineering,BioTechnology
Adv Discrete Maths - Sha,Mathematics & Sciences,Mathematics & Statistics
A Treatise Sc Tech Soc - Sha,Mathematics & Sciences,Chemistry
Workshop Practice - Raj,Engineering,Other Engineering
Engineering Mechanics - Guj,Engineering,Mechanical Engineering
"Basic Civil Engineering and Engineering Mechanics, 3rd Ed",Engineering,Civil Engineering
Positive Displace Pumps - Sri,Engineering,Automobile Engineering
Computer Graphics - Gup,Engineering,Computer Science Engineering
Fund Quality Lean Stat - Kon,Business & Management,Management
Network Security - Kum,Engineering,Computer Science Engineering
Human Resource Manag - Sin,Business & Management,Management
Optimization Theory - Sar,Business & Management,Management
Atb of Engg Phy - I (Rj) - Mat,Mathematics & Sciences,Physics
Engineering Physics - Kum,Mathematics & Sciences,Physics
Object - Orien Prog Java - Sha,Engineering,Computer Science Engineering
Web Tech with Adv Java - Gho,Engineering,Computer Science Engineering
Cost & Financial Mgmt - Ari,Business & Management,Management
Prog Engg Comp Jscript - Sub,Engineering,Computer Science Engineering
Environ Engg Disas Mgmt - Sha,Engineering,BioTechnology
"Engineering Physics Practicals, 1st Ed",Mathematics & Sciences,Physics
"Applied Mathematics - II: Swami Vivekanand Technical University, Chattisgarh Sem - II",Mathematics & Sciences,Mathematics & Statistics
"Management Information System, 1st Ed",Business & Management,Management
Industrial Sociology,Arts & Humanities,Sociology
Advertis Mgmt: Theo Prac - Pad,Business & Management,Management
Computer Graphics,Engineering,Computer Science Engineering
Computer Program & It - Sha,Engineering,Computer Science Engineering
Software Project Mgmt - Aga,Engineering,Computer Science Engineering
C Program with Solution - Ana,Engineering,Other Engineering
Programming In Vb. Net,Engineering,Computer Science Engineering
Atb of Simul & Modeling - Bed,Engineering,Computer Science Engineering
Text Book of Probabiliity and Statistics,Mathematics & Sciences,Mathematics & Statistics
Industrial Psychology,Arts & Humanities,Psychology
Introductionto Web Technology - Mis,Engineering,Computer Science Engineering
Acc Fin Proj Manag Engg - Dil,Business & Management,Accounting
Handbook of Construction Claim Management,Business & Management,Management
Cost & Management Accounting,Business & Management,Accounting
Advanced Financial Accounting,Business & Management,Accounting
Curriculum Development,Arts & Humanities,Education
Bank Marketing,Business & Management,Finance
Perspectives on Aravind Adigas: the White Tiger,Arts & Humanities,Language and Literature
Human Rights & International Politics,Arts & Humanities,Political Science
Ency of Social Work Set of 2 Vol,Arts & Humanities,Sociology
History of Modern India,Arts & Humanities,History
Physical Geography,Arts & Humanities,Geography
Dramatic World of Mahesh Dattani Voice & Vision,Arts & Humanities,Language and Literature
Postmodern Indian English Fiction,Arts & Humanities,Language and Literature
Social Work & Social Development,Arts & Humanities,Sociology
Human Resource Management In Hospitality Services,Business & Management,Hotel Management
Centre State Relations,Arts & Humanities,Political Science
Social Science: Methodology & Perspectives,Arts & Humanities,Sociology
Words 1979 - 2010: A Collection of Poems,Arts & Humanities,Language and Literature
American Literature: Indian Responses,Arts & Humanities,Language and Literature
Perspectives on Indian Drama In English Splendorous Reality,Arts & Humanities,Language and Literature
Parental Attitude Towards Women Education: A Critical Study,Arts & Humanities,Education
Cost Accounting,Business & Management,Accounting
Gurcharan Das Three Englsh Plays A Critical Appraisal,Arts & Humanities,Language and Literature
Human Relationships In the Novels of Khushwant Singh,Arts & Humanities,Language and Literature
Mulk Raj Anand & Dalits,Arts & Humanities,Language and Literature
Rules of Marketing,Business & Management,Management
Instrumentation and Control Systems,Engineering,Electrical Engineering
Business Modelling,Business & Management,Management
Environmental Biotechnology,Engineering,BioTechnology
"Strength of Materials and Structures, 4th Ed",Engineering,Civil Engineering
"Introduction to Investment Banks, Hedge Funds, and Private Equity",Business & Management,Investment
"Sensors and Transducers, 3rd Ed",Engineering,Electrical Engineering
Vehicle Handling Dyanmics: Theory and Application,Engineering,Industrial / Production Engineering
Biochemical Engineering and Biotechnology,Engineering,Biochemical / Biomedical Engineering
Handbook of Coding Theory 2 Volumes Set,Mathematics & Sciences,Mathematics & Statistics
Foundation Vibration Analysis: A Strength of Materials Approach,Engineering,Aeronautical / Aerospace Engineering
Advanced Mechanics of Composite Materials,Engineering,Metallurgical Engineering & Material Sciences
Understanding Automotive Electronics,Engineering,Other Engineering
"Ship Design for Efficiency & Economy, 2nd Ed",Engineering,Mechanical Engineering
Demystifying Embedded System Middleware,Engineering,Computer Science Engineering
Ship Hydrostatics and Stability,Engineering,Mechanical Engineering
Practical Ship Hydro Dynamics,Engineering,Mechanical Engineering
Ship Design and Performance for Masters and Mates,Engineering,Mechanical Engineering
"Air - Conditioning System Design Manual, 2nd Ed",Engineering,Industrial / Production Engineering
Stability & Safety of Ship Vol. 1: Regulation & Operation,Engineering,Mechanical Engineering
Technology and Safety of Marine Systems,Engineering,Mechanical Engineering
"Gas Turbines: A Handbook of Air, Land & Sea Applications",Engineering,Industrial / Production Engineering
Mechanical Engineering Principles,Engineering,Mechanical Engineering
Control Systems,Engineering,Electrical Engineering
Automotive Air - Conditioning and Climate Control Systems (Not for Sale In Usa/Canada),Engineering,Automobile Engineering
"Advanced Automotive Fault Diagnosis, 2nd Ed",Engineering,Automobile Engineering
"Incompressible Flow Turbomachines: Design, Selection, Applications, and Theory, 1st Ed",Engineering,Aeronautical / Aerospace Engineering
"Basic Manufacturing, 3rd Ed",Engineering,Industrial / Production Engineering
Fabrication and Welding Engineering,Engineering,Industrial / Production Engineering
Concrete Structures,Engineering,Civil Engineering
"Pounder's Marine Diesel Engines and Gas Turbines, 9th Ed",Engineering,Mechanical Engineering
"Lean Combustion: Technology and Control, 1st Ed",Engineering,Automobile Engineering
"Vehicle Re?Nement: Controlling Noise and Vibration In Road Vehicles, 1st Ed",Engineering,Automobile Engineering
Advanced Vehicle Technology,Engineering,Automobile Engineering
Pc Interfacing & Data Acquisition,Engineering,Instrumentation Engineering
"The Finite Element Method In Engineering, 5th Ed",Engineering,Aeronautical / Aerospace Engineering
Signals & Systems Using Matlab,Engineering,Electronics and Communication Engineering
Modern Physics for Scientists and Engineers,Mathematics & Sciences,Physics
Combustion Pricesses In Propulsion Control Noise and Pulse Detonation,Engineering,Aeronautical / Aerospace Engineering
Mechanical Engineering Systems,Engineering,Mechanical Engineering
"Pattern Recognition, 4th Ed",Engineering,Electronics and Communication Engineering
Theory of Plasticity,Engineering,Mechanical Engineering
"Material Selection In Mechanical Design, 4th Ed",Engineering,Metallurgical Engineering & Material Sciences
"Elasticity: Theory, Applications, and Numerics, 2nd Ed",Engineering,Mechanical Engineering
Introduction to Parallel Programming,Engineering,Computer Science Engineering
Nanomaterials Nanotechnologies & Design,Engineering,Biochemical / Biomedical Engineering
Social Marketing,Business & Management,Management
Soa and Web Services Interface Design,Engineering,Computer Science Engineering
Mathematics for Physical Chemistry,Mathematics & Sciences,Mathematics & Statistics
Chemical Technology In the Pre - Treatment Processes of Textiles: Textile Science & Technology 12,Engineering,Chemical Engineering
Reconfigurable Computing: the Theory and Practice of Fpga - Based Computation,Engineering,Computer Science Engineering
Engineering A Compiler,Engineering,Computer Science Engineering
"Statistical Mechanics, 3rd Ed",Mathematics & Sciences,Mathematics & Statistics
"Introductory Statistics, 3rd Ed",Mathematics & Sciences,Mathematics & Statistics
"Data Mining: Concepts and Techniques, 3rd Ed",Engineering,Computer Science Engineering
"Basic Ship Theory, 5th Ed",Engineering,Mechanical Engineering
Microc/Os - 2 the Real Time Kernel (With CD),Engineering,Electrical Engineering
Practical Industrial Data Network,Engineering,Electrical Engineering
"Reliability Maintainability &Risk, 8th Ed",Engineering,Mechanical Engineering
Simplified Approach Income Tax 9Th Edn 2015,Business & Management,Taxation
Problems And Solution On Income Tax 9Th Edn 2015,Business & Management,Taxation
Simplified Approach To Income Tax And Auditing 2015 Edn,Business & Management,Taxation
Global Trends In Journalism,Arts & Humanities,Media & Journalism
Online Journalism,Arts & Humanities,Media & Journalism
Global Trends In Corporate Governance,Business & Management,Management
E - Journalism In Digital Age,Arts & Humanities,Media & Journalism
Ethics In Media & Journalism,Arts & Humanities,Media & Journalism
Handbook of Mass Communication (Theory and Practice),Arts & Humanities,Media & Journalism
Modern Journalism and Public Relations,Arts & Humanities,Media & Journalism
Handbook of Photo Journalism In the Digital Age,Arts & Humanities,Media & Journalism
American Women Writers and Modern Drama,Arts & Humanities,Language and Literature
"Democracy, Human Rights and Biodiversity In Indian Literature",Arts & Humanities,Sociology
Field Instruction In Social Training and Development,Arts & Humanities,Sociology
Women In Indian National Freedom Movement,Arts & Humanities,Sociology
"Print Media: Reporting, Writing and Editing",Arts & Humanities,Media & Journalism
Encyclopaedia of Feminism Literature (Set of 2 Vols.),Arts & Humanities,Language and Literature
Theoretical Perspectives of Strategic Human Resource Management,Business & Management,Management
Women Entrepreneurship: Methodology Perspective and Technique,Business & Management,Business
Micro Economics Theory and Welfare Economics,Business & Management,Economics
Modern Economic Theory: A Macroeconomics,Business & Management,Economics
Management Accouting,Business & Management,Accounting
Financial Accounting,Business & Management,Accounting
Rural Sociology,Arts & Humanities,Sociology
"Engineering Mechanics, 1st Ed",Engineering,Other Engineering
"Practical Approach of Software Engineering, 1st Ed",Engineering,Computer Science Engineering
"Distributed Database Systems, 1st Ed",Engineering,Computer Science Engineering
"Web Technology, 1st Ed",Engineering,Other Engineering
"Learning Java 7, 1st Ed",Engineering,Computer Science Engineering
"Mobile Computing, 1st Ed",Engineering,Other Engineering
"Information Security and Cyber Laws, 1st Ed",Law,Other Law
"Computer Networks, 1st Ed",Engineering,Other Engineering
"Database Management Systems, 1st Ed",Engineering,Computer Science Engineering
"E - Commerce, 1st Ed",Engineering,Computer Science Engineering
"Computer Organization and Architecture, 1st Ed",Engineering,Computer Science Engineering
"Fundamentals of Computers, Operating Systems and Information Technology, 1st Ed",Engineering,Computer Science Engineering
"Communication Systems\\N[Analog and Digital], 1st Ed",Engineering,Electronics and Communication Engineering
"Windows Based Computer Courses - A Visual Approach, 1st Ed",Engineering,Computer Science Engineering
"Computer Fundamentals & Programming In C, 1st Ed",Engineering,Computer Science Engineering
"Internet Applications, 1st Ed",Engineering,Computer Science Engineering
"Data Structures: Theory, Problem and Algorithm, 1st Ed",Engineering,Computer Science Engineering
"Application Programming In C, 4th Ed",Engineering,Computer Science Engineering
Pc Software Made Easy - the Pc Course Kit,Engineering,Computer Science Engineering
"Learning Asp.Net 4.0, 1st Ed",Engineering,Computer Science Engineering
"Computer Oriented Numerical Methods, 5th Ed",Engineering,Computer Science Engineering
"Computing Fundamentals and Programming In C, 1st Ed",Engineering,Computer Science Engineering
"Computer Fundamentals, 1st Ed",Engineering,Other Engineering
"Computer Concepts And\\Nprogramming In C, 1st Ed",Engineering,Computer Science Engineering
"Object - Oriented Programming Using C++, 5th Ed",Engineering,Computer Science Engineering
"Mastering C# 4.0 (With Complete C# Language and Examples), 1st Ed",Engineering,Computer Science Engineering
"Introduction to Multimedia and its Applications, 1st Ed",Arts & Humanities,Media & Journalism
"Data Structures & Algorithms Using C, 5th Ed",Engineering,Computer Science Engineering
"Textbook on Data Structures & Algorithms Using C++, 3rd Ed",Engineering,Computer Science Engineering
Strength of Materials - I,Engineering,Automobile Engineering
"Mobile Computing, 1st Ed",Engineering,Other Engineering
"Fluid Mechanics, 1st Ed",Mathematics & Sciences,Physics
"Advanced Computer Organization and Architecture: Concepts and Designs, 1st Ed",Engineering,Computer Science Engineering
"System Software: An Introduction to System Programming, 1st Ed",Engineering,Computer Science Engineering
"Advanced Data Structures: An Algorithmic Approach with C++, 1st Ed",Engineering,Computer Science Engineering
"Strength of Materials, 1st Ed",Engineering,Automobile Engineering
Design and Analysis of Algorithms,Engineering,Computer Science Engineering
"Operation Research, 1st Ed",Engineering,Computer Science Engineering
"Interview Questions with Javaj2Ee, 1st Ed",Engineering,Computer Science Engineering
Intelligent Instrumentation for Engineers,Engineering,Electronics and Communication Engineering
Parallel Algorithm and Computation,Engineering,Computer Science Engineering
"Khanna's GATE - 2013 Electronics & Communication Engineering: Complete Comprehensive Guide for GATE & PSU's Bel, BHEL, NTPC, Hpcl, Nalco, Ongc, Bsnl, Drdo, Isro",Competitive Exams,Competitive Exams
"Learning Android, 1st Ed",Engineering,Computer Science Engineering
"Learning Javascript with Html 5, 1st Ed",Engineering,Computer Science Engineering
"Digital Electronics, 1st Ed",Engineering,Electronics and Communication Engineering
"Advance Microprocessor, 1st Ed",Engineering,Electronics and Communication Engineering
Linear Integrated Circuits,Engineering,Computer Science Engineering
Engineering Autocad,Engineering,Mechanical Engineering
Web Programming Using Asp.Net,Engineering,Computer Science Engineering
Computer Graphics,Engineering,Computer Science Engineering
Engineering Chemistry,Mathematics & Sciences,Chemistry
Open Channel Flow,Engineering,Civil Engineering
"Manufacturing Processes, Bhatnagar S.",Engineering,Industrial / Production Engineering
"The Chemistry of Organic Medicinal Products, 4th Edn",Medical,Pharmacy
"Basic Computer Engineering, Lakkadwala",Engineering,Computer Science Engineering
Electronic Circuit Analysis,Engineering,Electronics and Communication Engineering
"Foundations In Pharmaceutical Biotechnology, Rev Ed",Engineering,BioTechnology
Textbook of Engineering Mathematics - I,Mathematics & Sciences,Mathematics & Statistics
Textbook of Engineering Mathematics Ii,Mathematics & Sciences,Mathematics & Statistics
Textbook of Engineering Mathematics - III,Mathematics & Sciences,Mathematics & Statistics
Basic Electronics Engineering,Engineering,Automobile Engineering
Electrical Power Systems,Engineering,Electrical Engineering
Municipal Solid Waste Management: Processing Energy Recovery Global Examples,Engineering,Civil Engineering
Engineering Physics,Mathematics & Sciences,Physics
Basic Electrical & Electronics Engineering,Engineering,Electrical Engineering
Research Methodology and Quantitative Methods,Medical,Medicine
Textbook of Engineering Mathematics Vol 1,Mathematics & Sciences,Mathematics & Statistics
Fundamentals of Mechanical Engineering,Engineering,Mechanical Engineering
"Advanced Engineering Mathematics, 2nd Ed",Mathematics & Sciences,Mathematics & Statistics
A Practical Approach to Pg Dissertation,Medical,Medical Dictionaries
Pharmacy Quiz Gpat Graduate Pharmacy Aptitude Testpharmacy Competitive Exams,Competitive Exams,Competitive Exams
Comprehensive Remedial Mathematics for B. Pharmacy,Medical,Pharmacy
Business Mathematics,Mathematics & Sciences,Mathematics & Statistics
Textbook of Remote Sensing & Geographical Information Systems,Business & Management,Information Systems
Probability Theory and Stochastic Processes,Mathematics & Sciences,Other Mathematics & Sciences
Textbook of Forensic Pharmacy,Medical,Pharmacy
Intellectual Property: Patents Copyright Trade Marks & Allied Rights,Law,Intellectual Property Rights
Cases and Materials on Contract Law & Specific Relief,Law,Corporate
Modern International Relations and Diplomacy: Basic Elements and Theories,Arts & Humanities,Political Science
Methods and Techniques of Modern Banking: A Comprehensive Study,Business & Management,Finance
Monetary Banking and Financial Development,Business & Management,Finance
Human Rights Past Present and Future,Arts & Humanities,Political Science
Research In Physical Geography and Earth Science,Mathematics & Sciences,Earth Sciences
Essentials of Economic Philosophy and Thought,Arts & Humanities,Philosophy
"Concise Encyclopaedic History of India: Ancient, Medieval, Modern (3 Volumes)",Arts & Humanities,History
Encyclopaedic Biography of Indian Freedom Fighters In 3 Vols,Arts & Humanities,History
Romantic Imagination,Arts & Humanities,Language and Literature
Corruption In Indian Politics and Bureaucracy,Arts & Humanities,Political Science
Elements of International Economics,Business & Management,Economics
